Date,Age,Tm,Opp,Result,Game Type,Seasontype,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Resultdifference,season
2005/11/21,20,NOK,PHI,L,@,regular,1,30.13,3,9,0.333,0,1,0,3,4,0.75,2,3,5,6,3,0,1,2,9,11.2,-6,0.418,0.333,6.8,11.7,9.1,36.4,5.4,0,8.5,17.5,104,109,1.8,-12,2005-2006
2005/11/23,20,NOK,MIN,W,Home,regular,1,39.68,7,19,0.368,1,6,0.167,6,8,0.75,0,9,9,8,1,0,1,3,21,16.8,10,0.466,0.395,0,25.3,12.5,47.1,1.4,0,4.3,28.2,111,93,7.2,4,2005-2006
2005/11/26,20,NOK,SEA,W,@,regular,1,40.32,4,12,0.333,0,2,0,9,12,0.75,2,5,7,10,2,0,2,5,17,16.9,-3,0.492,0.333,7,14.5,11.1,42.2,2.6,0,10.4,21.6,122,107,2.9,6,2005-2006
2005/11/28,20,NOK,GSW,L,@,regular,1,30.15,5,12,0.417,2,4,0.5,3,4,0.75,0,1,1,5,1,0,4,2,15,8.2,-11,0.545,0.5,0,3.2,1.8,34.5,1.8,0,22.5,27.6,94,116,-0.3,-16,2005-2006
2005/11/30,20,NOK,DEN,W,@,regular,1,39.3,3,10,0.3,1,1,1,3,4,0.75,1,7,8,9,2,0,3,3,10,10.7,7,0.425,0.35,2.6,18.6,10.5,34,2.7,0,20.3,16.7,95,101,-2.6,7,2005-2006
2005/12/2,20,NOK,PHI,W,Home,regular,1,37.73,6,11,0.545,1,2,0.5,3,4,0.75,3,4,7,9,2,0,3,2,16,18.1,2,0.627,0.591,10,11.3,10.7,47,3,0,19,19.7,123,101,9.7,2,2005-2006
2005/12/3,20,NOK,DAL,L,@,regular,1,38.82,9,16,0.563,0,2,0,7,8,0.875,0,6,6,5,3,0,0,4,25,23.7,-16,0.64,0.563,0,21.2,9.9,28.3,4.2,0,0,24,140,103,14.2,-9,2005-2006
2005/12/6,20,NOK,MEM,L,@,regular,1,30.62,1,8,0.125,0,2,0,0,0,0,0,5,5,4,1,0,4,2,2,-2.7,-13,0.125,0.125,0,23.8,9.9,21.3,1.9,0,33.3,18.9,32,107,-15.6,-16,2005-2006
2005/12/7,20,NOK,BOS,L,Home,regular,1,34.22,4,11,0.364,0,1,0,8,12,0.667,1,9,10,6,3,0,1,1,16,17.5,-14,0.491,0.364,3.4,35.1,18.2,31.9,4.7,0,5.8,23,112,101,8.9,-14,2005-2006
2005/12/9,20,NOK,POR,L,@,regular,1,47.15,8,12,0.667,0,0,0,5,7,0.714,0,7,7,10,2,0,6,4,21,18.5,-7,0.696,0.667,0,18.7,10.4,43.2,2.5,0,28.5,24.2,113,104,2.8,-3,2005-2006
2005/12/11,20,NOK,SAC,L,@,regular,1,38.52,6,11,0.545,0,0,0,6,6,1,1,4,5,12,3,0,2,4,18,22.4,-16,0.66,0.545,3.1,15.6,8.7,52.4,4.3,0,12.8,19,144,122,9.4,-10,2005-2006
2005/12/12,20,NOK,PHO,W,@,regular,1,33.22,6,13,0.462,2,3,0.667,5,8,0.625,0,7,7,7,4,0,3,4,19,17.5,4,0.575,0.538,0,24.1,12.8,41.6,6.2,0,15.4,28.5,108,84,10.2,4,2005-2006
2005/12/14,20,NOK,LAC,W,Home,regular,1,36.93,5,9,0.556,0,1,0,3,4,0.75,0,5,5,8,2,0,2,4,13,13.8,12,0.604,0.556,0,16.7,8.6,34.1,2.9,0,15.7,17.1,121,96,2.6,13,2005-2006
2005/12/16,20,NOK,PHO,L,Home,regular,1,39.4,11,21,0.524,0,2,0,3,5,0.6,0,7,7,6,2,0,3,3,25,18,-8,0.539,0.524,0,19,9.1,29.7,2.6,0,11.5,29.5,103,105,3.9,-13,2005-2006
2005/12/18,20,NOK,SAS,W,Home,regular,1,41.97,6,15,0.4,0,0,0,5,6,0.833,2,10,12,9,5,0,1,0,17,23.2,13,0.482,0.4,6,33.6,19.1,33.1,6.4,0,5.4,20.5,116,77,13,13,2005-2006
2005/12/21,20,NOK,MIN,L,@,regular,1,29.2,5,16,0.313,1,2,0.5,4,4,1,0,5,5,3,1,0,1,3,15,8.2,-24,0.422,0.344,0,22.8,9.8,26.3,1.9,0,5.3,30.6,90,101,2.5,-19,2005-2006
2005/12/23,20,NOK,MIL,L,@,regular,1,43.12,6,13,0.462,2,4,0.5,10,13,0.769,2,3,5,8,4,0,1,2,24,26.2,-10,0.641,0.538,4.7,8.1,6.3,36.6,5,0,5.1,20.5,143,107,14.6,-7,2005-2006
2005/12/28,20,NOK,HOU,W,Home,regular,1,39.5,5,13,0.385,0,2,0,1,1,1,0,5,5,15,1,0,1,2,11,15.1,3,0.409,0.385,0,12.9,7,60.9,1.4,0,6.9,18.4,111,103,2,2,2005-2006
2005/12/29,20,NOK,SAS,L,@,regular,1,27.4,3,12,0.25,0,0,0,0,0,0,0,3,3,7,4,0,4,2,6,3.8,-17,0.25,0.25,0,18.1,7.5,45.9,7.7,0,25,26.7,59,109,-4.2,-27,2005-2006
2005/12/31,20,NOK,DAL,L,Home,regular,1,32.57,5,9,0.556,1,1,1,5,6,0.833,1,6,7,10,2,0,2,5,16,18.8,3,0.687,0.611,3.9,23.3,13.6,57.5,3.5,0,14.7,20.2,142,105,13.5,-5,2005-2006
2006/1/2,20,NOK,CHA,W,Home,regular,1,38.73,7,13,0.538,3,5,0.6,7,9,0.778,0,4,4,11,1,0,2,5,24,22.8,17,0.708,0.654,0,11.8,5.9,48.1,1.4,0,10.5,21.9,148,99,12.2,17,2005-2006
2006/1/4,20,NOK,MIA,W,Home,regular,1,36.7,6,10,0.6,2,4,0.5,1,2,0.5,1,5,6,9,3,0,1,2,15,19.7,6,0.689,0.7,3,15.2,9.1,39,4.4,0,8.4,15.7,146,99,11.4,15,2005-2006
2006/1/6,20,NOK,POR,W,Home,regular,1,17.35,4,8,0.5,0,2,0,0,0,0,0,1,1,3,0,0,0,0,8,6.4,15,0.5,0.5,0,7.9,3.5,34.7,0,0,0,21.5,126,102,3,10,2005-2006
2006/1/10,20,NOK,DET,L,Home,regular,1,34.5,4,14,0.286,0,1,0,5,5,1,0,3,3,5,2,0,0,5,13,9.2,-9,0.401,0.286,0,12.3,5.6,24.5,3.4,0,0,23.5,106,114,-1,-10,2005-2006
2006/1/13,20,NOK,SAC,W,Home,regular,1,28.17,2,11,0.182,0,1,0,2,2,1,0,8,8,6,2,0,3,4,6,3.1,7,0.253,0.182,0,29.6,14.5,33.4,3.6,0,20.2,23.7,60,77,-9,14,2005-2006
2006/1/14,20,NOK,HOU,W,@,regular,1,34.63,4,12,0.333,0,1,0,9,12,0.75,0,6,6,5,1,0,1,3,17,13.1,11,0.492,0.333,0,21.9,10.1,28.3,1.7,0,5.5,26.1,110,95,2.4,6,2005-2006
2006/1/16,20,NOK,CHA,W,@,regular,1,34.18,6,12,0.5,0,1,0,12,12,1,1,6,7,6,4,0,2,2,24,25.9,9,0.694,0.5,3.5,17.9,11.3,30.6,5.6,0,10.4,23.9,141,86,14.7,15,2005-2006
2006/1/18,20,NOK,MEM,W,Home,regular,1,40.7,5,12,0.417,2,4,0.5,4,4,1,0,3,3,9,2,0,2,4,16,15.2,0,0.581,0.5,0,8.4,4.3,37.8,3,0,12.7,19.7,123,101,7.1,8,2005-2006
2006/1/20,20,NOK,WAS,L,@,regular,1,39.03,11,17,0.647,1,3,0.333,5,5,1,0,6,6,11,4,1,1,5,28,31.7,-15,0.729,0.676,0,19.4,9.3,55.3,5.5,1.7,5,25.3,152,112,18.1,-11,2005-2006
2006/1/21,20,NOK,NYK,W,@,regular,1,34.65,6,13,0.462,1,3,0.333,14,17,0.824,3,4,7,13,1,0,5,3,27,26.3,14,0.659,0.5,12.2,14.2,13.3,60.7,1.5,0,19.6,33,129,105,10.7,11,2005-2006
2006/1/23,20,NOK,BOS,L,@,regular,1,29.48,1,7,0.143,0,1,0,6,6,1,1,5,6,6,2,0,4,1,8,7.5,-24,0.415,0.143,3.5,18.9,11,38.5,3.6,0,29.3,21.1,79,96,-1.7,-13,2005-2006
2006/1/25,20,NOK,SAS,L,Home,regular,1,34.3,5,18,0.278,0,3,0,4,4,1,2,5,7,4,3,0,1,3,14,9.9,-23,0.354,0.278,6.5,14.3,10.6,37.3,5.2,0,4.8,31.5,82,98,5.5,-16,2005-2006
2006/1/28,20,NOK,MEM,W,@,regular,1,36.7,1,10,0.1,0,2,0,11,12,0.917,0,3,3,8,1,0,4,1,13,9.1,-4,0.425,0.1,0,9.6,4.9,32,1.5,0,20.7,25.8,87,101,-3.5,9,2005-2006
2006/1/30,20,NOK,MIL,W,Home,regular,1,39.75,6,11,0.545,0,3,0,4,6,0.667,0,3,3,9,4,1,6,4,16,14.2,0,0.587,0.545,0,8.4,4.8,36.5,5.4,1.9,30.5,22.5,99,97,4.1,1,2005-2006
2006/2/1,20,NOK,CHI,W,Home,regular,1,37.72,8,11,0.727,0,0,0,9,11,0.818,0,4,4,13,3,0,1,3,25,30.8,2,0.789,0.727,0,13.8,6.4,64.1,4.1,0,5.9,20.9,163,99,19.3,5,2005-2006
2006/2/4,20,NOK,LAL,W,Home,regular,1,35.85,6,10,0.6,1,2,0.5,6,7,0.857,0,7,7,13,0,0,6,3,19,18,15,0.726,0.65,0,19.9,11.7,51.2,0,0,31.4,25.9,121,101,4.6,16,2005-2006
2006/2/6,20,NOK,NJN,L,@,regular,1,40.9,2,12,0.167,1,3,0.333,1,2,0.5,2,5,7,13,1,0,3,2,6,7.2,-21,0.233,0.208,5.9,17.3,11.1,51.5,1.3,0,18.9,19.7,77,114,-5.1,-8,2005-2006
2006/2/8,20,NOK,SEA,W,Home,regular,1,20.33,4,5,0.8,1,1,1,0,0,0,0,1,1,6,1,0,2,2,9,9.8,12,0.9,0.9,0,5.5,3,47.9,2.6,0,28.6,16.5,139,115,5,7,2005-2006
2006/2/15,20,NOK,POR,W,Home,regular,1,21.8,0,3,0,0,0,0,1,1,1,1,4,5,7,2,0,1,0,1,6.7,19,0.145,0,5.1,19.1,12.4,39.5,5,0,22.5,9.2,93,90,1.6,16,2005-2006
2006/2/21,20,NOK,IND,L,@,regular,1,36.27,8,15,0.533,3,4,0.75,8,8,1,0,3,3,6,3,0,4,3,27,22.6,-15,0.729,0.633,0,9,4.5,55.1,4.6,0,17.8,29.7,125,109,14.2,-22,2005-2006
2006/2/22,20,NOK,UTA,L,Home,regular,1,39.45,6,15,0.4,0,2,0,6,6,1,0,2,2,7,7,1,3,0,18,20.1,2,0.51,0.4,0,5.5,2.7,48.1,9.6,1.9,14.5,25.8,99,81,15,-6,2005-2006
2006/2/25,20,NOK,UTA,W,@,regular,1,38.9,6,11,0.545,1,2,0.5,10,13,0.769,0,2,2,8,2,0,5,5,23,17.7,13,0.688,0.591,0,6,3.2,33.4,2.6,0,23,25.1,122,102,3.8,5,2005-2006
2006/2/26,20,NOK,POR,W,@,regular,1,36.83,6,14,0.429,0,2,0,7,8,0.875,2,3,5,8,0,0,2,1,19,16.7,7,0.542,0.429,6.7,9.8,8.2,43.1,0,0,10.2,26.3,124,98,6.7,13,2005-2006
2006/2/28,20,NOK,SEA,L,@,regular,1,41.58,6,12,0.5,1,3,0.333,12,12,1,4,3,7,14,3,0,2,4,25,31.9,-8,0.723,0.542,10.3,10.8,10.5,53.7,3.9,0,10.4,21,158,124,14.9,-10,2005-2006
2006/3/1,20,NOK,LAC,L,@,regular,1,38.67,4,13,0.308,0,3,0,1,2,0.5,1,7,8,12,1,0,3,1,9,9.9,-15,0.324,0.308,3.2,22.3,12.7,67.6,1.4,0,17.8,22.2,75,104,-1.4,-22,2005-2006
2006/3/6,20,NOK,PHO,L,Home,regular,1,43.03,4,12,0.333,2,6,0.333,4,5,0.8,0,4,4,11,1,0,2,4,14,13.1,-23,0.493,0.417,0,9.9,4.9,40.2,1.3,0,12.3,18.5,111,121,0.4,-13,2005-2006
2006/3/8,20,NOK,LAL,L,Home,regular,1,37.68,7,16,0.438,2,3,0.667,6,6,1,1,3,4,10,3,0,2,3,22,22,-2,0.59,0.5,3.2,10.9,6.8,38.5,4.3,0,9.7,24.2,135,123,10.2,-6,2005-2006
2006/3/10,20,NOK,IND,L,Home,regular,1,37.93,1,9,0.111,0,3,0,5,8,0.625,1,6,7,8,0,0,1,3,7,5.8,4,0.28,0.111,3.3,16.5,10.5,36.5,0,0,7.4,17.9,86,112,-7,-2,2005-2006
2006/3/12,20,NOK,NJN,L,Home,regular,1,42.93,7,14,0.5,2,3,0.667,1,1,1,1,2,3,7,4,0,1,5,17,17.2,-5,0.589,0.571,2.5,8,4.6,31.1,5.1,0,6.5,17.9,124,105,6.2,-11,2005-2006
2006/3/14,20,NOK,SAS,L,@,regular,1,37.15,7,15,0.467,0,1,0,2,4,0.5,0,1,1,7,3,0,3,2,16,11.9,-15,0.477,0.467,0,3.4,1.8,37.8,4.5,0,15.2,26.7,93,112,3.5,-15,2005-2006
2006/3/18,20,NOK,DEN,L,Home,regular,1,34.45,3,11,0.273,1,5,0.2,4,4,1,0,4,4,10,4,0,2,4,11,13.1,-15,0.431,0.318,0,14.3,6.8,46.7,6.1,0,13.6,18.8,107,110,3.9,-15,2005-2006
2006/3/21,20,NOK,LAC,W,Home,regular,1,38.15,6,11,0.545,1,4,0.25,8,8,1,1,2,3,9,1,0,1,1,21,22.9,12,0.723,0.591,2.9,9,5.2,31.1,1.3,0,6.4,18,161,117,7.4,12,2005-2006
2006/3/23,20,NOK,HOU,L,Home,regular,1,34.17,5,13,0.385,1,4,0.25,2,2,1,0,5,5,5,4,0,2,1,13,12.5,3,0.468,0.423,0,21.3,7.8,25.1,6.2,0,12.6,19.3,101,96,4,-1,2005-2006
2006/3/24,20,NOK,CHI,L,@,regular,1,38.68,4,10,0.4,0,1,0,5,6,0.833,0,3,3,5,3,0,3,3,13,10.4,-9,0.514,0.4,0,9.1,4.1,29.5,4.1,0,19.2,18.7,94,105,-0.3,-14,2005-2006
2006/3/26,20,NOK,LAL,L,@,regular,1,38.28,6,14,0.429,2,4,0.5,3,4,0.75,0,1,1,6,2,0,1,3,17,13.5,-7,0.539,0.5,0,3.3,1.5,24.7,2.7,0,6,19.9,117,114,4.7,-11,2005-2006
2006/3/27,20,NOK,UTA,L,@,regular,1,26.27,3,7,0.429,0,2,0,5,6,0.833,0,1,1,7,1,0,2,3,11,9.9,-16,0.571,0.429,0,6.1,2.7,52.2,2.1,0,17.2,22.3,113,122,2.4,-24,2005-2006
2006/3/29,20,NOK,GSW,W,@,regular,1,40.63,7,15,0.467,0,1,0,4,4,1,1,5,6,7,2,0,1,4,18,16.8,4,0.537,0.467,2.4,12.8,7.4,32.1,2.8,0,5.6,20.4,124,100,5,1,2005-2006
2006/3/31,20,NOK,MEM,W,Home,regular,1,38.68,5,9,0.556,0,2,0,11,13,0.846,1,6,7,5,2,0,3,5,21,18.9,3,0.713,0.556,4.4,27.6,15.8,19.5,3,0,16.9,24,138,120,4,5,2005-2006
2006/4/2,20,NOK,TOR,W,@,regular,1,47.68,6,15,0.4,1,3,0.333,11,14,0.786,1,11,12,12,2,1,3,2,24,26,7,0.567,0.433,2.3,21.6,12.8,38.7,2.2,1.5,12.4,22.8,120,97,7.2,7,2005-2006
2006/4/4,20,NOK,DET,L,@,regular,1,37.68,8,17,0.471,0,1,0,8,8,1,1,3,4,10,5,0,2,4,24,25.3,1,0.585,0.471,3.1,12.7,7.2,44.2,7.6,0,8.9,29.1,128,111,14.5,-8,2005-2006
2006/4/5,20,NOK,GSW,W,Home,regular,1,46.83,6,15,0.4,0,2,0,5,6,0.833,2,9,11,16,6,0,4,4,17,24.2,1,0.482,0.4,4.7,23.7,13.7,48.7,6.9,0,18.5,21.4,110,100,7.4,5,2005-2006
2006/4/7,20,NOK,TOR,W,Home,regular,1,35.88,7,13,0.538,1,3,0.333,1,1,1,0,3,3,8,2,1,1,1,16,17.5,6,0.595,0.577,0,8.4,4.8,36.1,3.1,2.8,6.9,19.3,129,100,8.8,6,2005-2006
2006/4/8,20,NOK,DAL,L,@,regular,1,27.3,4,6,0.667,1,2,0.5,0,0,0,1,4,5,5,0,0,2,2,9,9,-9,0.75,0.75,4.2,19.5,11.3,35.2,0,0,25,14.5,125,118,2.9,-24,2005-2006
2006/4/10,20,NOK,CLE,L,Home,regular,1,40.88,6,15,0.4,0,2,0,10,10,1,3,5,8,5,0,0,2,3,22,17.8,-7,0.567,0.4,7.2,16.8,11.2,22.6,0,0,9.3,24.4,129,128,1.6,-2,2005-2006
2006/4/12,20,NOK,SEA,W,Home,regular,1,36.32,5,14,0.357,0,1,0,11,12,0.917,2,1,3,6,2,0,3,2,21,16.9,-1,0.545,0.357,6.8,3.8,5.4,25.3,3,0,13.5,26.2,126,112,4.4,5,2005-2006
2006/4/14,20,NOK,UTA,L,Home,regular,1,35.48,2,10,0.2,0,1,0,7,7,1,1,3,4,7,1,0,1,2,11,10.5,-7,0.42,0.2,3.6,10.7,7.1,26.1,1.6,0,7.1,18.8,112,124,-1.5,-1,2005-2006
2006/4/16,20,NOK,SAC,L,@,regular,1,27.52,5,8,0.625,1,1,1,1,1,1,0,1,1,7,2,0,1,1,12,14.2,-6,0.711,0.688,0,4.6,2.4,52.5,4,0,10.6,17.1,138,110,11.1,-17,2005-2006
2006/4/17,20,NOK,PHO,L,@,regular,1,29.12,4,10,0.4,0,2,0,3,4,0.75,1,3,4,5,3,0,3,1,11,9.9,-14,0.468,0.4,3.1,15,7.6,35.2,5.4,0,20.3,22.6,89,118,0.8,-37,2005-2006
2006/4/19,20,NOK,LAL,L,@,regular,1,24.32,3,9,0.333,0,0,0,1,1,1,0,2,2,7,2,0,3,3,7,5.2,-5,0.371,0.333,0,10.4,5.1,40.5,4.2,0,24.1,23.2,80,115,-5.5,-20,2005-2006
2021/5/23,36,PHO,LAL,W,Home,playoffs,1,36.17,3,8,0.375,1,1,1,0,0,0,1,3,4,8,1,1,1,3,7,9.3,6,0.438,0.438,3.4,9.7,6.6,29.5,1.5,2.7,11.1,11.3,125,104,2.2,9,2020-2021
2021/5/25,36,PHO,LAL,L,Home,playoffs,1,22.78,2,5,0.4,0,0,0,2,4,0.5,0,3,3,5,0,0,3,2,6,3.1,-2,0.444,0.4,0,18.1,9,36.6,0,0,30.7,21.2,81,125,-9.1,-7,2020-2021
2021/5/27,36,PHO,LAL,L,@,playoffs,1,27.37,3,8,0.375,0,0,0,1,2,0.5,0,5,5,6,1,0,2,2,7,6.1,-20,0.394,0.375,0,20.9,10.2,35.4,1.8,0,18.4,17.8,87,109,-4.2,-14,2020-2021
2021/5/30,36,PHO,LAL,W,@,playoffs,1,31.68,7,15,0.467,0,3,0,4,4,1,1,2,3,9,3,0,0,1,18,20.5,9,0.537,0.467,3,6.2,4.6,51.7,4.8,0,0,24.4,130,96,12.7,8,2020-2021
2021/6/1,36,PHO,LAL,W,Home,playoffs,1,22.93,3,9,0.333,1,3,0.333,2,2,1,0,4,4,6,1,0,2,0,9,8.3,34,0.455,0.389,0,15.5,8.5,34.2,2.1,0,16.8,23.2,94,85,0.3,30,2020-2021
2021/6/3,36,PHO,LAL,W,@,playoffs,1,28.83,4,12,0.333,0,3,0,0,0,0,0,2,2,12,0,0,1,4,8,7.6,3,0.333,0.333,0,7.4,4.3,65.8,0,0,7.7,22.9,119,122,-8.3,13,2020-2021
2021/6/7,36,PHO,DEN,W,Home,playoffs,1,35.62,8,14,0.571,2,3,0.667,3,3,1,1,5,6,11,1,0,1,2,21,23.5,13,0.685,0.643,3.6,14,9.5,42.1,1.4,0,6.1,21.2,151,114,9.1,17,2020-2021
2021/6/9,36,PHO,DEN,W,Home,playoffs,1,30.52,6,10,0.6,2,2,1,3,3,1,1,4,5,15,0,1,0,2,17,24.7,26,0.751,0.7,3.7,11.4,8,66.3,0,3.3,0,16.4,183,102,19.1,25,2020-2021
2021/6/11,36,PHO,DEN,W,@,playoffs,1,37,9,16,0.563,2,3,0.667,7,7,1,0,6,6,8,3,0,2,0,27,27.8,8,0.708,0.625,0,15,9.3,33.1,4.1,0,9.5,26.9,139,103,12.1,14,2020-2021
2021/6/13,36,PHO,DEN,W,@,playoffs,1,39.52,14,19,0.737,0,0,0,9,9,1,0,3,3,7,2,0,2,2,37,34.3,1,0.806,0.737,0,7.6,4.3,31.5,2.3,0,8,26.9,157,114,12.8,7,2020-2021
2021/6/24,36,PHO,LAC,L,@,playoffs,1,38.8,5,19,0.263,2,7,0.286,3,3,1,0,2,2,12,3,0,2,3,15,12.5,-15,0.369,0.316,0,5.9,2.6,51.5,4,0,9,26.1,92,112,2.7,-14,2020-2021
2021/6/26,36,PHO,LAC,W,@,playoffs,1,37.5,6,22,0.273,0,3,0,6,7,0.857,0,4,4,7,1,0,4,4,18,6.1,3,0.359,0.273,0,9,4.7,38.4,1.4,0,13.8,34.1,80,92,-2.2,4,2020-2021
2021/6/28,36,PHO,LAC,L,Home,playoffs,1,35.73,8,19,0.421,0,6,0,6,6,1,0,3,3,8,0,0,2,2,22,15.6,-15,0.508,0.421,0,11.2,5,39.4,0,0,8.5,29.7,108,123,-0.4,-14,2020-2021
2021/6/30,36,PHO,LAC,W,@,playoffs,1,34.93,16,24,0.667,7,8,0.875,2,3,0.667,1,3,4,8,3,0,0,2,41,39.6,22,0.81,0.813,3.9,9.4,7,35.4,4.4,0,0,32.3,175,106,29,27,2020-2021
2021/7/6,36,PHO,MIL,W,Home,playoffs,1,37.37,12,19,0.632,4,7,0.571,4,4,1,1,3,4,9,1,0,2,0,32,30.4,17,0.771,0.737,2.9,8.4,5.7,45.2,1.3,0,8.8,27,150,111,17,13,2020-2021
2021/7/8,36,PHO,MIL,W,Home,playoffs,1,41.47,10,20,0.5,3,5,0.6,0,1,0,2,2,4,8,1,0,6,3,23,14,9,0.563,0.575,5.9,4.6,5.2,29.5,1.3,0,22.7,28.8,106,122,-3.1,10,2020-2021
2021/7/11,36,PHO,MIL,L,@,playoffs,1,33.67,8,14,0.571,1,4,0.25,2,3,0.667,0,0,0,9,1,0,4,2,19,14.5,-13,0.62,0.607,0,0,0,44.9,1.5,0,20.7,26.5,112,130,3.5,-20,2020-2021
2021/7/14,36,PHO,MIL,L,@,playoffs,1,36.62,5,13,0.385,0,2,0,0,0,0,0,4,4,7,0,0,5,4,10,2.4,-10,0.385,0.385,0,10.1,6,27.4,0,0,27.8,22.8,73,120,-11.6,-6,2020-2021
2021/7/17,36,PHO,MIL,L,Home,playoffs,1,35.35,9,15,0.6,3,3,1,0,0,0,0,2,2,11,0,1,1,5,21,20.1,-6,0.7,0.7,0,7.1,3.8,41.7,0,2.3,6.3,21.8,153,139,5.9,-4,2020-2021
2021/7/20,36,PHO,MIL,L,@,playoffs,1,39.22,11,19,0.579,1,2,0.5,3,4,0.75,1,1,2,5,1,0,3,5,26,17.2,-8,0.626,0.605,2.5,2.9,2.7,24.9,1.2,0,12.6,26.8,116,112,4.3,-7,2020-2021
2020/8/18,35,OKC,HOU,L,@,playoffs,1,37.22,7,14,0.5,3,8,0.375,3,4,0.75,0,10,10,9,2,0,4,4,20,18.3,-7,0.635,0.607,0,30,15.7,41.5,2.6,0,20.2,23.8,115,120,4.3,-15,2019-2020
2020/8/20,35,OKC,HOU,L,@,playoffs,1,36.53,6,15,0.4,2,7,0.286,0,0,0,1,5,6,2,0,1,2,3,14,7,-36,0.467,0.467,3.5,12.9,8.9,9.7,0,3.8,11.8,22.3,92,123,-5,-13,2019-2020
2020/8/22,35,OKC,HOU,W,Home,playoffs,1,40.83,11,20,0.55,4,6,0.667,0,1,0,0,6,6,5,1,1,4,5,26,17,15,0.636,0.65,0,15.3,7.8,24.3,1.2,3.1,16.4,26,108,96,3.8,12,2019-2020
2020/8/24,35,OKC,HOU,W,Home,playoffs,1,37.17,10,19,0.526,0,5,0,6,6,1,0,6,6,3,3,0,3,3,26,19.4,3,0.601,0.526,0,17.2,9,13.3,3.9,0,12.2,28.3,114,107,3.6,3,2019-2020
2020/8/29,35,OKC,HOU,L,@,playoffs,1,29.77,6,13,0.462,1,5,0.2,3,4,0.75,2,4,6,3,0,1,4,0,16,10.3,-28,0.542,0.5,5.4,12.2,8.6,25,0,3.1,21.3,25.2,95,113,2.1,-34,2019-2020
2020/8/31,35,OKC,HOU,W,Home,playoffs,1,39.78,10,20,0.5,3,6,0.5,5,5,1,0,7,7,3,3,0,0,1,28,24.8,20,0.631,0.575,0,18.8,9.2,14,3.4,0,0,23.1,136,93,12,4,2019-2020
2020/9/2,35,OKC,HOU,L,@,playoffs,1,39.87,5,11,0.455,3,6,0.5,6,6,1,0,11,11,12,2,0,6,2,19,20.2,-5,0.696,0.591,0,26.5,14.7,49.9,2.5,0,30.5,22.3,119,102,7,-2,2019-2020
2019/4/14,33,HOU,UTA,W,Home,playoffs,1,31.8,7,12,0.583,0,3,0,0,0,0,1,2,3,7,1,1,4,2,14,11.5,13,0.583,0.583,3.6,7.4,5.5,28.2,1.5,3,25,21.9,106,93,1.2,32,2018-2019
2019/4/17,33,HOU,UTA,W,Home,playoffs,1,28.52,5,11,0.455,1,6,0.167,6,6,1,1,3,4,3,2,2,6,1,17,12,8,0.623,0.5,4.1,9.5,7.2,17.1,3.4,5.6,30.5,29.7,97,95,2.3,20,2018-2019
2019/4/20,33,HOU,UTA,W,@,playoffs,1,32.62,7,15,0.467,2,7,0.286,2,2,1,0,4,4,4,3,0,2,5,18,13.3,-6,0.567,0.533,0,11.8,5.9,25.9,4.4,0,11.2,23.1,108,97,4.4,3,2018-2019
2019/4/22,33,HOU,UTA,L,@,playoffs,1,34.72,8,19,0.421,2,8,0.25,5,6,0.833,2,6,8,7,5,2,4,4,23,21.4,-8,0.531,0.474,6.1,19.8,12.7,57.1,7.6,5.4,15.6,33.9,108,100,15.9,-16,2018-2019
2019/4/24,33,HOU,UTA,W,Home,playoffs,1,37.02,6,16,0.375,1,4,0.25,2,2,1,1,7,8,5,3,0,3,4,15,10.9,8,0.444,0.406,3.1,17.8,11.2,23,4,0,15.1,23.9,93,93,-1.9,7,2018-2019
2019/4/28,33,HOU,GSW,L,@,playoffs,1,36.18,5,9,0.556,3,6,0.5,4,7,0.571,1,2,3,4,3,0,5,1,17,13.2,-7,0.704,0.722,4,8.6,6.2,21.8,4.2,0,29.3,22.5,107,109,3.2,-4,2018-2019
2019/4/30,33,HOU,GSW,L,@,playoffs,1,40.38,6,14,0.429,2,7,0.286,4,4,1,2,5,7,6,3,0,4,2,18,15.9,5,0.571,0.5,6.4,12.1,9.7,24.7,3.8,0,20.2,22.4,115,118,3.1,-6,2018-2019
2019/5/4,33,HOU,GSW,W,Home,playoffs,1,43.8,4,8,0.5,1,4,0.25,5,6,0.833,1,7,8,7,1,1,2,4,14,15.4,2,0.658,0.563,2.7,18.8,10.8,21.1,1.2,2,15.8,13,143,118,2,5,2018-2019
2019/5/6,34,HOU,GSW,W,Home,playoffs,1,35.88,4,11,0.364,2,6,0.333,3,4,0.75,2,6,8,5,1,1,2,3,13,11.7,7,0.509,0.455,5.6,17.8,11.5,19.9,1.4,2.3,13.6,17.5,114,108,0.9,4,2018-2019
2019/5/8,34,HOU,GSW,L,@,playoffs,1,38.47,3,14,0.214,0,6,0,5,6,0.833,1,5,6,6,2,0,3,5,11,5.4,0,0.331,0.214,3.3,14.5,9.2,25.6,2.7,0,15.3,23.4,79,111,-8,-5,2018-2019
