GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,seasontype,season
Shot Chart Detail,20600696,97,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,1,27,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600696,169,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,6,36,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,69,54,1,1,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600696,197,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,3,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,98,122,1,1,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600696,241,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,10,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,92,130,1,1,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600696,247,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,8,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,108,135,1,0,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600696,274,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,5,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,89,120,1,1,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600696,412,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,3,39,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,141,2,1,1,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600696,428,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,2,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600696,436,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,1,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,98,222,1,0,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600704,14,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,10,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,105,169,1,1,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600704,31,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,7,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-94,191,1,0,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600704,77,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,3,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600704,197,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,3,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-136,206,1,0,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600704,199,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,3,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,39,61,1,0,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600704,219,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,1,47,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600704,258,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,10,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-186,184,1,1,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600704,271,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,8,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600704,284,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,7,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,3,61,1,0,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600704,297,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,5,18,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,71,92,1,0,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600704,317,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,2,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600704,410,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,5,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-141,122,1,0,20070203,HOU,NOK,regular,2006-2007
Shot Chart Detail,20600719,37,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,6,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,13,1,0,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,45,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,6,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,59,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,4,20,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,0,82,1,1,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,61,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,3,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-232,107,1,1,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,76,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,2,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,0,86,1,0,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,98,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,0,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-18,209,1,0,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,215,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,0,35,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,236,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,10,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,259,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,6,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-218,115,1,1,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,262,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,6,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,273,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,5,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,11,253,1,1,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,276,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,4,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,149,28,1,0,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,291,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,3,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,298,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,2,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,382,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,4,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-15,68,1,0,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,384,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,4,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,430,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,0,50,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,0,137,1,1,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,449,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,0,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600719,458,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,44,245,1,0,20070205,SAC,NOK,regular,2006-2007
Shot Chart Detail,20600734,29,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,8,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,44,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,6,52,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,49,1,1,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,48,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,6,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,179,45,1,1,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,59,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,5,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-103,132,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,83,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,3,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-133,212,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,85,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,3,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,190,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,5,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,273,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,9,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,286,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,8,24,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,31,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,312,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,6,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,321,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,4,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,346,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,2,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,0,109,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,442,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,6,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,98,10,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,459,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,4,31,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,44,41,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,470,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,3,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,64,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,488,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,1,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,89,110,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,513,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,0,14,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,49,17,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,526,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,0,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-61,114,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,531,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,5,4,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,163,1,1,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,541,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,5,2,38,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,28,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,558,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,5,0,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-108,127,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,560,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,5,0,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,143,59,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600734,573,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,5,0,0,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,31,1,0,20070207,DEN,NOK,regular,2006-2007
Shot Chart Detail,20600736,23,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,8,42,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,28,1,1,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,28,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,8,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-18,158,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,75,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,1,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-117,212,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,94,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,0,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-141,92,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,170,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,4,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-8,53,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,177,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,4,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,228,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,10,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,71,187,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,263,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,6,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,319,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,140,202,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,389,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,4,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-113,-11,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,391,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,4,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,24,120,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,468,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,0,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,476,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,0,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,492,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,5,4,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,34,166,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,508,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,5,2,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,536,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,5,0,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600736,560,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,6,4,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-138,54,1,0,20070208,NOK,MIL,regular,2006-2007
Shot Chart Detail,20600751,21,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,9,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070210,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600751,113,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,0,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-131,107,1,0,20070210,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600751,120,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,0,1,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,26,40,1,0,20070210,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600751,199,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,4,17,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,64,117,1,1,20070210,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600751,219,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,1,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-84,227,1,1,20070210,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600751,251,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,10,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,82,186,1,1,20070210,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600751,263,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,8,16,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,25,1,1,20070210,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600751,337,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,1,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-141,58,1,1,20070210,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600751,349,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-92,238,1,1,20070210,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600751,480,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,1,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070210,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600771,30,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,9,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070213,MEM,NOK,regular,2006-2007
Shot Chart Detail,20600771,39,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,8,11,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,49,38,1,0,20070213,MEM,NOK,regular,2006-2007
Shot Chart Detail,20600771,57,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,6,54,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-57,15,1,0,20070213,MEM,NOK,regular,2006-2007
Shot Chart Detail,20600771,81,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,4,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070213,MEM,NOK,regular,2006-2007
Shot Chart Detail,20600771,93,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,3,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,62,220,1,0,20070213,MEM,NOK,regular,2006-2007
Shot Chart Detail,20600771,241,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,4,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-52,87,1,0,20070213,MEM,NOK,regular,2006-2007
